epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.7166666388511658,0.0010000000474974513,0.745746374130249,0.949999988079071,0.43389230966567993
1,0.8916666507720947,0.0010000000474974513,0.3834512531757355,0.8999999761581421,0.324393093585968
2,0.9416666626930237,0.0010000000474974513,0.243886336684227,0.925000011920929,0.30768460035324097
0,0.875,9.999999747378752e-05,0.3035327196121216,0.824999988079071,0.3491174876689911
1,0.9666666388511658,9.999999747378752e-05,0.15295155346393585,0.824999988079071,0.3665708899497986
2,0.925000011920929,9.999999747378752e-05,0.20544840395450592,0.7749999761581421,0.437664270401001
