epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5416666865348816,0.0010000000474974513,1.0623332262039185,0.699999988079071,0.8652631640434265
1,0.8500000238418579,0.0010000000474974513,0.34808507561683655,0.75,0.6829891204833984
2,0.8999999761581421,0.0010000000474974513,0.2654220163822174,0.75,0.5252366662025452
3,0.9416666626930237,0.0010000000474974513,0.14593467116355896,0.75,0.4424575865268707
0,0.9750000238418579,9.999999747378752e-05,0.12084110081195831,0.75,0.48498255014419556
1,0.9583333134651184,9.999999747378752e-05,0.1375945508480072,0.75,0.47885164618492126
2,0.925000011920929,9.999999747378752e-05,0.16841450333595276,0.7749999761581421,0.4089239537715912
3,0.9166666865348816,9.999999747378752e-05,0.1733904480934143,0.800000011920929,0.3456408679485321
